elapsed_step,reset_marker,body_x,body_y,body_z,quat_w,quat_x,quat_y,quat_z,FR_abad,FR_hip,FR_knee,FL_abad,FL_hip,FL_knee,HR_abad,HR_hip,HR_knee,HL_abad,HL_hip,HL_knee,reward_total,healthy_reward,penalty_base_xvel,penalty_base_zvel,penalty_base_zpos,penalty_base_orientation,penalty_base_straight,penalty_base_linear_accel,penalty_base_angular_vel,penalty_action_smooth,ctrl_cost,contact_cost,is_healthy,x_position,y_position,x_velocity,y_velocity,pBody_des_z,desired_h,cmd_vel_x,cmd_vel_y,cmd_vel_yaw,reward_base_xvel,reward_base_zvel,reward_base_zpos,reward_base_orientation,reward_base_straight,reward_base_linear_accel,reward_base_angular_vel,reward_action_smooth,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45
4690,0,23.8194,-1.17147,0.313075,0.998049,0.0203274,0.00111902,0.0590191,0.0991316,-1.42273,2.00846,-0.422985,-0.730518,2.34635,-0.0423232,-0.537612,2.16683,0.013428,-1.2259,1.96932,0.574123,1,1.50702,0.0664466,0.0484426,0.097538,6.321,98.9403,1.287,0.0900927,4.99257,0,1,23.8194,-1.17147,2.49766,-0.154547,0.296928,0.332874,3,0,0,0.221569,0.935713,0.952712,0.907068,0.00179815,1.07338e-43,0.276097,0.913846,-0.0471893,-0.0460853,-0.000175039,-0.0077865,0.0368516,0.0467305,0.0151084,-0.000286443,0.027907,0.0252009,-0.0115214,0.344728,0.0888772,0.0822238,-0.0279231,0.0611317,0.152354,-0.0701692,-0.00245367,0.0292765,-0.0586675,-0.0710697,0.12284,0.0232813,3,2.46204,-0.446572,0.0399528,-1.02227,-0.407658,-0.275283,0.0404548,0.0046331,0.118038,0.0938931,-1.41074,2.01507,-0.430793,-0.781126,2.37963,-0.0359346,-0.576339,2.20226,0.00972827,-1.21266,1.97631,2.58179,-6.10146,-3.16472,3.82583,27.4401,-16.3258,-3.60778,20.637,-17.6076,1.75673,-6.38622,-4.07259,1,0,0,1,0.180508,-0.140884,-0.289357,0.381564,0.0845517,-0.210481,0.880358,-0.47431
4695,0,23.8447,-1.17309,0.312955,0.998225,0.0150868,-0.00128798,0.0575911,0.125703,-1.47866,1.9713,-0.38137,-0.52894,2.17809,-0.0622084,-0.370674,1.98678,0.033724,-1.29407,1.94236,0.587502,1,1.37462,0.0859774,0.0355799,0.0887288,6.35743,35.9825,1.24015,0.054037,3.28644,0,1,23.8447,-1.17309,2.54179,-0.163999,0.301095,0.332874,3,0,0,0.252935,0.917615,0.965046,0.915094,0.00173381,2.36055e-16,0.289341,0.947397,-0.0377383,-0.067949,0.0216272,-0.0225884,0.0431442,0.0679828,0.0552896,-0.074317,0.0109088,0.0139285,-0.00332404,0.336581,0.11397,0.103407,-0.0261062,0.0708459,0.187918,-0.0481684,0.00647455,0.0154576,-0.0779412,-0.0557015,0.0640765,-0.0135745,3,2.50595,-0.456044,-0.025801,-0.995106,-0.424599,-0.263874,0.030273,-0.000833655,0.115272,0.120607,-1.46803,1.97933,-0.389447,-0.563481,2.21143,-0.0593829,-0.400698,2.02255,0.0296565,-1.28048,1.94733,2.63025,-5.46473,-3.85029,4.15084,18.5697,-16.8114,-1.65148,15.8154,-18.0151,2.05313,-6.84483,-2.51396,1,0,0,1,0.155623,-0.133252,-0.290007,0.426593,0.0847612,-0.230092,0.796612,-0.604491
4700,0,23.8704,-1.17477,0.312477,0.998344,0.0111944,-0.00319446,0.0563437,0.145902,-1.52168,1.91367,-0.345088,-0.392598,2.02441,-0.0702032,-0.237457,1.80937,0.0530195,-1.35811,1.91479,0.60443,1,1.21802,0.167697,0.0196972,0.0828219,6.3833,30.1398,0.579448,0.0255229,2.62947,0,1,23.8704,-1.17477,2.59399,-0.169824,0.305911,0.332874,3,0,0,0.295816,0.84561,0.980495,0.920515,0.00168953,8.13696e-14,0.560207,0.9748,-0.0289908,-0.074683,0.0359093,-0.0146021,0.0327845,0.0734462,0.0708227,-0.108856,0.00303164,0.0147957,0.00343813,0.298232,0.110394,0.115093,-0.0238623,0.0657893,0.227915,-0.0339575,0.00493048,-0.00225074,-0.0813361,-0.0473406,0.0132038,-0.0141339,3,2.55795,-0.461945,-0.0653,-0.663114,-0.299313,-0.223918,0.022714,-0.00511688,0.112813,0.141858,-1.51308,1.92445,-0.351771,-0.415783,2.05361,-0.0693036,-0.261676,1.84387,0.049318,-1.3459,1.92085,2.03891,-4.33639,-5.49014,3.49465,12.5312,-14.9854,-0.606435,12.7312,-17.5798,1.89043,-6.26646,-2.86814,1,0,0,1,0.128806,-0.127143,-0.29187,0.461912,0.0857631,-0.249459,0.693841,-0.720128
4705,0,23.8967,-1.17646,0.311906,0.998415,0.0088541,-0.0045507,0.0553923,0.165201,-1.56194,1.85944,-0.318618,-0.307414,1.90042,-0.0707396,-0.130925,1.64405,0.0704114,-1.41367,1.87854,0.629455,1,1.03426,0.167637,0.00279035,0.0792482,6.39345,42.8304,0.212468,0.0249347,2.93162,0,1,23.8967,-1.17646,2.65525,-0.170375,0.310975,0.332874,3,0,0,0.355488,0.84566,0.997214,0.923811,0.00167248,2.50618e-19,0.808586,0.975374,-0.0192317,-0.0774158,0.0609989,0.0036944,0.0211671,0.0783366,0.0545302,-0.120815,-0.00336285,0.019132,0.00542883,0.248318,0.0840912,0.120163,-0.022889,0.0573483,0.269964,-0.0221172,0.00144991,-0.0258702,-0.0757158,-0.0440876,-0.0148494,-0.0091323,3,2.61945,-0.46417,-0.0742936,-0.371948,-0.22437,-0.154213,0.0181859,-0.00810617,0.110921,0.16149,-1.55437,1.8706,-0.323168,-0.320897,1.92279,-0.0711577,-0.149916,1.67516,0.0670519,-1.40332,1.88664,1.89415,-3.92077,-5.47079,2.44503,7.5774,-11.7746,0.0831186,10.1119,-16.1471,1.70568,-5.37083,-3.83102,1,0,0,1,0.102662,-0.121777,-0.291551,0.48623,0.0864512,-0.267338,0.573821,-0.81898
4710,0,23.9237,-1.17816,0.311401,0.99845,0.00789973,-0.00545767,0.0548209,0.181258,-1.5895,1.79108,-0.303488,-0.268346,1.81607,-0.0655436,-0.0607069,1.52773,0.085741,-1.45663,1.82625,0.655154,1,0.827084,0.135672,0.013194,0.0774982,6.40032,26.1081,0.0321128,0.021651,3.19995,0,1,23.9237,-1.17816,2.72431,-0.169841,0.315799,0.332874,3,0,0,0.437323,0.873129,0.986893,0.925429,0.00166102,4.58571e-12,0.968397,0.978582,-0.0127813,-0.0764527,0.0805817,0.0250178,0.0054588,0.0736856,0.0399596,-0.118526,-0.0111758,0.0215643,0.00935629,0.205902,0.0445016,0.114867,-0.0190129,0.0536079,0.304971,-0.0119908,-0.00245026,-0.0439576,-0.0677472,-0.0383891,-0.0349409,0.00407499,3,2.68866,-0.467955,-0.0697659,-0.103841,-0.0957614,-0.11027,0.0163749,-0.0100324,0.109784,0.178424,-1.58592,1.80715,-0.305861,-0.272834,1.82971,-0.0669821,-0.0686953,1.53807,0.0831237,-1.45076,1.84128,1.37066,-1.63804,-8.45775,1.27476,3.0027,-7.63208,0.689912,5.69446,-9.02586,1.54485,-4.29088,-5.04889,1,0,0,1,0.0761777,-0.117176,-0.291158,0.498685,0.0858314,-0.282879,0.438065,-0.898944
4715,0,23.9509,-1.17976,0.31121,0.998526,0.00629414,-0.00489846,0.053694,0.198376,-1.60674,1.7164,-0.293922,-0.271501,1.77919,-0.0590808,-0.0476505,1.52846,0.0990571,-1.48237,1.75475,0.656588,1,0.818954,0.0165106,0.0275309,0.0737208,6.35659,45.7196,0.411,0.0277899,4.45881,0,1,23.9509,-1.17976,2.72702,-0.152598,0.320387,0.332874,3,0,0,0.440893,0.983625,0.972845,0.928931,0.00173527,1.39396e-20,0.662987,0.972593,-0.0115408,-0.0701215,0.10207,0.0559722,-0.00157384,0.0612065,0.0132126,-0.0997224,-0.0187418,0.0238532,0.0184629,0.18116,-5.33536e-05,0.0989618,-0.0122612,0.0447146,0.323743,0.00663563,-0.00466783,-0.0757274,-0.044369,-0.0243876,-0.0398655,0.0345183,3,2.69486,-0.444225,-0.0173325,-0.48144,0.296238,-0.30242,0.0130967,-0.00910669,0.107503,0.194617,-1.60372,1.73104,-0.295668,-0.267568,1.78266,-0.0601339,-0.0504494,1.532,0.0963588,-1.47804,1.76913,1.80904,-1.651,-7.33374,0.917964,-1.12782,-2.71231,0.638241,0.0660543,2.81506,1.33839,-2.39602,-7.11021,1,0,0,1,0.0498855,-0.112244,-0.291996,0.49982,0.0854651,-0.294197,0.286856,-0.957974
4720,0,23.9787,-1.1812,0.311395,0.998612,0.00381134,-0.00335809,0.0524252,0.216808,-1.6178,1.63915,-0.289859,-0.322621,1.80616,-0.0476874,-0.0618645,1.54393,0.112996,-1.49893,1.67906,0.678347,1,0.577296,0.0765869,0.0376118,0.0694034,6.32182,84.2107,0.362017,0.0499215,3.75661,0,1,23.9787,-1.1812,2.80757,-0.138613,0.323932,0.332874,3,0,0,0.561415,0.926272,0.963087,0.93295,0.00179667,2.6778e-37,0.696271,0.951304,-0.0171438,-0.0606274,0.103829,0.0818722,-0.00789414,0.0145088,0.00332909,-0.0469314,-0.0349771,0.0111681,0.0329511,0.170509,-0.0389054,0.0553583,0.0125026,0.0399499,0.299362,0.0101254,0.00629165,-0.111517,-0.0312085,0.01256,-0.0448513,0.0832474,3,2.77774,-0.4317,0.0089236,-0.452086,0.338264,-0.207876,0.00796443,-0.00630727,0.104925,0.21323,-1.61621,1.65533,-0.290443,-0.308508,1.79539,-0.0508352,-0.0552641,1.53694,0.110169,-1.49635,1.69488,1.82483,-0.963408,-7.88649,0.341434,-6.10923,4.23485,1.37834,-2.57455,3.1743,1.41255,-1.48387,-7.71377,1,0,0,1,0.0245135,-0.107092,-0.291656,0.488532,0.0854575,-0.298892,0.120493,-0.992714
4725,0,24.0073,-1.18251,0.311535,0.998656,0.00208803,-0.00245021,0.0517193,0.238597,-1.62643,1.56059,-0.290446,-0.422144,1.88769,-0.0271024,-0.129301,1.6123,0.121454,-1.51008,1.59663,0.717593,1,0.405866,0.0346814,0.0312311,0.0671764,6.29896,82.057,0.129539,0.0195992,4.26684,0,1,24.0073,-1.18251,2.86471,-0.128802,0.321946,0.332874,3,0,0,0.666399,0.965913,0.969252,0.93503,0.00183821,2.30722e-36,0.878501,0.980592,-0.0193509,-0.0621307,0.10346,0.102772,-0.0185676,0.00873682,-0.0139502,-0.0222505,-0.0413947,0.0150357,0.0436894,0.133393,-0.0651521,0.0325373,0.0211779,0.0405721,0.288513,-0.00414034,0.00111045,-0.118758,-0.0188061,0.0381467,-0.0634679,0.108626,3,2.83599,-0.42411,-0.0243911,-0.328531,0.0284992,-0.144199,0.00442396,-0.00467787,0.103496,0.231933,-1.62275,1.57259,-0.291226,-0.400685,1.87122,-0.0311685,-0.112373,1.59827,0.121396,-1.50471,1.6081,2.61915,-1.10129,-7.41237,0.0135668,-10.6845,8.67357,2.17769,-7.8299,7.59717,0.553311,-1.61378,-7.48752,0,1,1,0,-0.00145418,-0.10213,-0.290461,0.464476,0.086231,-0.2954,0.0533307,0.998577
4730,0,24.0357,-1.18374,0.310882,0.998694,0.00149842,-0.00311226,0.0509734,0.281439,-1.66678,1.54975,-0.283051,-0.53011,1.94556,-0.011153,-0.225284,1.68785,0.10417,-1.5554,1.59134,0.665781,1,0.523328,0.311873,0.0188445,0.065298,6.27532,115.368,0.0568351,0.177313,2.66422,0,1,24.0357,-1.18374,2.82556,-0.118866,0.317163,0.332874,3,0,0,0.592546,0.732075,0.981332,0.936788,0.0018822,7.87973e-51,0.94475,0.837518,-0.0242644,-0.0409427,0.0851041,0.0631761,-0.0362784,-0.0221196,0.0780622,-0.100419,-0.0205564,0.019281,0.0809585,0.126801,-0.139355,-0.0153224,0.000545762,0.0563093,0.288346,-0.0464602,-0.0493867,-0.0913223,0.00176455,0.0441273,-0.0436144,0.265415,3,2.79806,-0.406233,-0.120695,-0.0586576,-0.175708,-0.150071,0.00331027,-0.00606367,0.102002,0.272051,-1.65591,1.54527,-0.284878,-0.508401,1.93494,-0.0139909,-0.205311,1.67089,0.109335,-1.54419,1.58576,4.54673,-4.7626,0.594385,0.813851,-10.8435,5.09357,1.48559,-9.85903,8.1704,-2.22154,-5.10491,1.16023,0,1,1,0,-0.0182638,-0.093399,-0.281527,0.436765,0.0879988,-0.295155,0.249465,0.968384
4735,0,24.0636,-1.18485,0.309376,0.998727,0.00153152,-0.00411168,0.0502468,0.330622,-1.74109,1.62428,-0.272642,-0.638331,2.00034,0.001333,-0.326813,1.77589,0.0691948,-1.62522,1.66796,0.637847,1,0.715906,0.52912,0.0133901,0.0636402,6.2382,78.2181,0.0648623,0.0519984,3.36816,0,1,24.0636,-1.18485,2.76136,-0.104651,0.313839,0.332874,3,0,0,0.488749,0.589123,0.986699,0.938343,0.00195337,1.07232e-34,0.937196,0.94933,-0.0494789,-0.0596791,0.0564607,0.0390467,-0.056002,-0.0270648,0.147435,-0.0898705,-0.0270173,0.0146814,0.103742,0.173144,-0.0931116,-0.0182193,0.00578364,0.0454116,0.289539,-0.0175169,-0.0537818,-0.0605753,0.0185481,0.0658908,-0.0511046,0.309776,3,2.73535,-0.381769,-0.198257,0.0267515,-0.213626,-0.136053,0.00347246,-0.00805907,0.100551,0.320749,-1.72397,1.60322,-0.274786,-0.616757,1.98949,-0.000976129,-0.306395,1.75825,0.0771928,-1.60976,1.6467,4.95827,-8.05044,9.09545,1.0686,-10.8083,5.49136,1.19626,-10.1931,8.85853,-3.77465,-7.4123,9.23506,0,1,1,0,-0.0188697,-0.0856019,-0.264785,0.409492,0.0909832,-0.294521,0.442036,0.896998
4740,0,24.0908,-1.18581,0.307362,0.998749,0.00185241,-0.00517857,0.0496923,0.377697,-1.83892,1.76971,-0.262122,-0.745194,2.0507,0.0120004,-0.42885,1.86059,0.0244331,-1.70727,1.8109,0.613877,1,0.91341,0.63899,0.00706222,0.0625285,6.20366,42.6069,0.059051,0.0259749,4.40107,0,1,24.0908,-1.18581,2.69553,-0.0915329,0.309717,0.332874,3,0,0,0.401154,0.527825,0.992963,0.939386,0.00202201,3.13359e-19,0.942659,0.97436,-0.0633039,-0.0701707,0.0304082,0.0235771,-0.0652702,-0.0296163,0.180864,-0.0916005,-0.0245224,0.011379,0.119785,0.191083,-0.0610126,-0.0256239,0.0198771,0.0469138,0.26233,0.00809499,-0.0523832,-0.0344678,0.0409286,0.0842959,-0.0312897,0.341896,3,2.67075,-0.35937,-0.239985,0.0703817,-0.212848,-0.093771,0.00421508,-0.0101603,0.0994485,0.368797,-1.81827,1.73622,-0.264195,-0.723985,2.04133,0.00996393,-0.408468,1.84425,0.0339736,-1.69077,1.77816,4.6066,-10.1331,15.7686,1.03945,-10.653,4.90038,1.03931,-10.1994,8.33814,-4.62805,-8.31602,15.4438,0,1,1,0,-0.00257074,-0.0815099,-0.243194,0.383379,0.0946632,-0.29184,0.619928,0.784659
4745,0,24.1175,-1.18668,0.305106,0.998761,0.00209795,-0.00591328,0.0493728,0.414244,-1.94231,1.96122,-0.250028,-0.849422,2.07944,0.0221698,-0.530296,1.93096,-0.0240316,-1.77871,1.99448,0.602754,1,1.0383,0.687639,0.000535044,0.0619644,6.18795,6.53638,0.0153036,0.0189869,4.70497,0,1,24.1175,-1.18668,2.6539,-0.084845,0.304927,0.332874,3,0,0,0.354055,0.502762,0.999465,0.939916,0.00205404,0.00144973,0.984813,0.981192,-0.0664514,-0.0730623,0.0115898,0.00938725,-0.0636621,-0.0250278,0.204488,-0.101865,-0.0173183,0.00840179,0.126721,0.191661,-0.030667,-0.0250893,0.0305373,0.0529147,0.226897,0.0241496,-0.0487653,-0.00988849,0.0525404,0.104301,0.00363428,0.343616,3,2.62965,-0.347059,-0.259588,0.0378849,-0.108236,-0.0464033,0.00477495,-0.011605,0.0988154,0.408233,-1.92231,1.92062,-0.252219,-0.828604,2.07301,0.0202871,-0.509985,1.92208,-0.0141227,-1.76664,1.95583,3.36023,-10.2753,19.8438,1.14202,-10.4177,3.12522,1.04103,-10.1221,7.3637,-4.88688,-6.712,18.9552,0,1,1,0,0.0289933,-0.0822049,-0.219921,0.357374,0.0980632,-0.291715,0.770551,0.637378
4750,0,24.144,-1.18757,0.302827,0.998758,0.00269568,-0.00636974,0.0493513,0.427178,-2.02471,2.17176,-0.240434,-0.953333,2.11024,0.0321445,-0.633732,1.98559,-0.0706832,-1.80547,2.18988,0.602836,1,1.03672,0.647926,0.0074046,0.0621235,6.21832,26.5665,0.0292103,0.0222412,6.15557,0,1,24.144,-1.18757,2.65443,-0.0934857,0.300359,0.332874,3,0,0,0.354615,0.52313,0.992623,0.939767,0.0019926,2.8995e-12,0.971212,0.978004,-0.0594118,-0.0647185,-0.00172053,-0.00823013,-0.0520712,-0.0178966,0.228549,-0.123153,-0.00779441,-0.00024377,0.128059,0.173762,-0.00397928,-0.020113,0.0370534,0.0646839,0.190011,0.0319244,-0.0436401,0.00886766,0.0553004,0.127907,0.0415341,0.324027,3,2.62926,-0.355821,-0.24846,0.157986,-0.064601,0.00879264,0.00601388,-0.0124579,0.0987826,0.427087,-2.0117,2.12946,-0.242279,-0.932659,2.10453,0.030086,-0.612901,1.97405,-0.0615429,-1.80589,2.15136,0.710219,-7.55497,21.2157,0.928608,-10.3778,3.00582,1.01768,-10.3954,5.71598,-4.59504,-1.4459,19.5325,0,1,1,0,0.072689,-0.0881895,-0.198164,0.332112,0.101417,-0.289368,0.885553,0.464539
4755,0,24.1707,-1.18859,0.301155,0.998753,0.00400897,-0.00581448,0.0494158,0.39759,-2.03889,2.37227,-0.231614,-1.05452,2.13331,0.0421344,-0.73726,2.0398,-0.111329,-1.73082,2.36308,0.624915,1,0.919027,0.375054,0.0147051,0.0623338,6.26963,174.004,0.169515,0.0298286,11.7127,0,1,24.1707,-1.18859,2.69366,-0.108886,0.296253,0.332874,3,0,0,0.398907,0.687252,0.985402,0.939569,0.00189294,2.69746e-76,0.844074,0.970612,-0.0455591,-0.0426523,-0.0107154,-0.0207307,-0.0346982,-0.00560456,0.245683,-0.155203,0.00482601,-0.00311288,0.125114,0.14354,0.0151883,-0.0172423,0.0396016,0.0854644,0.149796,0.0363948,-0.0440065,0.0235314,0.0626574,0.165869,0.0727605,0.291982,3,2.66808,-0.375292,-0.154289,0.33204,0.243427,0.00279374,0.00858325,-0.0112185,0.0989224,0.407445,-2.04473,2.33456,-0.233368,-1.03464,2.12948,0.0401778,-0.716752,2.02981,-0.10381,-1.75722,2.3323,-3.94397,0.43007,19.6028,0.877431,-10.0394,2.11395,0.991425,-10.3218,5.25746,-3.90548,10.0595,16.5568,0,1,1,0,0.125202,-0.099328,-0.181221,0.307554,0.104626,-0.286361,0.961008,0.276519
4760,0,24.198,-1.18979,0.300732,0.998757,0.0061431,-0.0028249,0.0493744,0.316251,-1.90741,2.5253,-0.219984,-1.14805,2.13094,0.051099,-0.836203,2.07943,-0.143071,-1.48533,2.46667,0.654815,1,0.758947,0.0394604,0.0229534,0.0621274,6.32815,185.098,0.864155,0.0574712,13.9524,0,1,24.198,-1.18979,2.74702,-0.126399,0.293081,0.332874,3,0,0,0.468159,0.961308,0.977308,0.939763,0.00178533,4.10279e-81,0.421408,0.944149,-0.0193331,0.00266423,-0.0136066,-0.0288869,-0.00279234,-0.000400434,0.265561,-0.170256,0.0220404,-0.00583615,0.110792,0.0861989,0.027491,-0.0270073,0.0350423,0.109283,0.0914694,0.0215097,-0.0429837,0.0268117,0.063313,0.221939,0.0846742,0.236118,3,2.7212,-0.396638,0.000904161,0.478191,0.79692,-0.0201723,0.0125504,-0.00503617,0.0988229,0.336135,-1.9494,2.50088,-0.223073,-1.13032,2.13578,0.0493096,-0.816959,2.07297,-0.137589,-1.54971,2.45444,-9.13426,16.8749,13.9643,1.74576,-8.90248,-3.18141,0.89161,-9.75876,3.59037,-2.94154,28.4906,8.46837,0,1,1,0,0.183331,-0.114671,-0.171475,0.282825,0.107688,-0.285555,0.996304,0.0858954
4765,0,24.2253,-1.19108,0.301607,0.998751,0.00789116,0.00122771,0.0493183,0.211138,-1.57855,2.58017,-0.207153,-1.23364,2.11572,0.0608384,-0.934306,2.10087,-0.167254,-1.08931,2.45069,0.605966,1,0.917594,0.373189,0.0291334,0.0624407,6.33168,181.453,0.515172,0.140841,8.5467,0,1,24.2253,-1.19108,2.69414,-0.12542,0.291895,0.332874,3,0,0,0.399479,0.688535,0.971287,0.939469,0.00177905,1.56994e-79,0.597398,0.868628,0.0262797,0.0723877,-0.00760715,-0.0309792,0.0345781,0.00531144,0.29303,-0.13731,0.0402078,-0.00652304,0.0796942,-0.0258233,0.010336,-0.0342696,0.0274501,0.122018,0.0181958,-0.0679959,-0.0359119,0.0225358,0.038267,0.267396,0.0783467,0.158016,3,2.66846,-0.388174,0.135046,0.31404,0.645407,0.000520241,0.0156422,0.00323071,0.0986544,0.233134,-1.65923,2.58056,-0.20947,-1.21709,2.11851,0.0590982,-0.914053,2.09982,-0.162772,-1.17286,2.46426,-10.8217,37.041,2.8482,1.17859,-8.44189,-1.3331,0.934071,-9.97885,1.72566,-2.34033,41.595,-4.29018,0,1,1,0,0.243889,-0.131051,-0.170336,0.256434,0.111084,-0.288122,0.995405,-0.0957516
4770,0,24.2515,-1.19219,0.302859,0.998742,0.00826675,0.00218198,0.0494176,0.114339,-1.16545,2.50238,-0.194972,-1.3119,2.09701,0.0713673,-1.03356,2.10982,-0.183916,-0.709065,2.32339,0.596925,1,1.24025,0.315594,0.030548,0.0629195,6.25605,121.878,0.0073287,0.0864256,4.78294,0,1,24.2515,-1.19219,2.58658,-0.0983644,0.292676,0.332874,3,0,0,0.289312,0.729356,0.969914,0.939019,0.0019188,1.17228e-53,0.992698,0.917204,0.0539409,0.10686,0.026188,-0.0139399,0.0433559,0.0335821,0.287182,-0.125565,0.0567209,0.00363854,0.0456304,-0.112079,-0.0271518,-0.0126625,0.0282538,0.127986,0.00564703,-0.170887,-0.0204612,0.00879227,0.0393244,0.275183,0.0907215,0.11216,3,2.56384,-0.351341,0.120173,0.0133195,-0.0811122,0.0239186,0.016298,0.00517553,0.0988369,0.131828,-1.24296,2.52633,-0.197364,-1.29676,2.10139,0.069211,-1.01385,2.10769,-0.181062,-0.777626,2.35498,-9.21359,40.7534,-10.18,1.22098,-7.68078,-2.04661,1.0835,-9.87142,1.0025,-1.53611,36.3436,-14.5117,0,1,1,0,0.304051,-0.14565,-0.181172,0.231239,0.114586,-0.288396,0.963612,-0.267306
4775,0,24.2773,-1.19302,0.303328,0.998733,0.00831554,0.000453789,0.0496315,0.0379445,-0.851813,2.34818,-0.183786,-1.3847,2.0707,0.0819074,-1.13251,2.12032,-0.192473,-0.42917,2.14397,0.618511,1,1.26158,0.0435152,0.025003,0.0633562,6.18745,53.1748,0.227842,0.0418601,6.77002,0,1,24.2773,-1.19302,2.57947,-0.0741204,0.294994,0.332874,3,0,0,0.283207,0.957418,0.975307,0.938609,0.00205506,8.06297e-24,0.79625,0.959004,0.0401638,0.0892499,0.057036,-0.00367204,0.0398985,0.071932,0.274315,-0.14733,0.0593771,0.0141867,0.017896,-0.0853712,0.0134872,0.024049,0.0232082,0.119084,0.0243248,-0.145103,-0.00964361,-0.00261655,0.0634213,0.248232,0.106483,0.0596873,3,2.55942,-0.329206,0.0201981,-0.0220582,-0.473533,0.0558809,0.0165657,0.00173185,0.099293,0.0515656,-0.905169,2.38192,-0.185964,-1.37059,2.07661,0.0798547,-1.1128,2.11861,-0.19141,-0.477759,2.18171,-7.22609,28.8552,-16.332,1.09897,-7.18015,-2.77899,1.04295,-9.89336,0.997125,-0.674245,25.9807,-18.5283,0,1,1,0,0.357704,-0.158739,-0.199315,0.205649,0.117849,-0.287902,0.906003,-0.42327
4780,0,24.3033,-1.19371,0.303067,0.998711,0.00821096,-0.00295295,0.0500055,-0.0182297,-0.640972,2.17308,-0.172781,-1.4512,2.03483,0.0895295,-1.22752,2.10472,-0.191438,-0.234196,1.95857,0.613373,1,1.1446,0.132848,0.0133245,0.0644587,6.16822,21.6685,0.593064,0.0607413,4.50414,0,1,24.3033,-1.19371,2.61847,-0.066553,0.298626,0.332874,3,0,0,0.318351,0.875598,0.986764,0.937575,0.00209497,3.88569e-10,0.552632,0.941067,0.0152333,0.0539171,0.0719057,0.023746,0.0254109,0.104272,0.255273,-0.157807,0.0619725,0.0150285,-0.00427999,-0.0282595,0.0538875,0.0492411,0.0222548,0.101604,0.0684406,-0.087737,-0.00532842,-0.0209473,0.0796942,0.197973,0.124228,0.0342991,3,2.59838,-0.328589,-0.056459,-0.0640682,-0.762971,0.0826694,0.0166971,-0.00507713,0.100099,-0.00844064,-0.677056,2.2084,-0.174996,-1.43854,2.04283,0.0875796,-1.20778,2.10584,-0.19222,-0.268063,1.99524,-5.24005,19.3841,-17.6556,1.09947,-6.50179,-3.80018,0.896852,-9.76481,-0.89099,0.287712,18.0641,-18.4541,0,1,1,0,0.401724,-0.170815,-0.221464,0.179123,0.121097,-0.287024,0.825607,-0.564245
4785,0,24.3298,-1.19434,0.302678,0.998679,0.00842541,-0.00629608,0.0503027,-0.0579715,-0.494286,2.00396,-0.162585,-1.50305,1.98082,0.0997255,-1.32453,2.10094,-0.185378,-0.115615,1.79842,0.646158,1,1.00117,0.0265257,0.00152123,0.0660683,6.1695,158.065,0.22685,0.0349232,3.61668,0,1,24.3298,-1.19434,2.66628,-0.0659361,0.303185,0.332874,3,0,0,0.367448,0.973823,0.99848,0.936067,0.00209229,2.25515e-69,0.79704,0.96568,-0.008532,0.0250142,0.069871,0.0576836,0.00717106,0.112383,0.241278,-0.150225,0.0602931,0.0114633,-0.0212334,0.0172071,0.0712715,0.0605801,0.0172272,0.0835107,0.117909,-0.0528866,-0.00549715,-0.0293314,0.0748336,0.164215,0.109658,0.02118,3,2.64583,-0.333906,-0.0389584,0.272139,-0.37674,0.1042,0.0174641,-0.0117282,0.100756,-0.0503249,-0.520048,2.03637,-0.164075,-1.49407,1.99252,0.0979729,-1.30634,2.10245,-0.187473,-0.127825,1.8252,-3.76579,13.6462,-16.6223,0.944069,-4.63767,-6.10438,0.993941,-9.55971,-0.424413,0.77135,9.33341,-14.6793,0,1,1,0,0.436556,-0.181622,-0.24461,0.151707,0.12391,-0.287427,0.724887,-0.688868
